id,model,language,question_en,question_hi,reference_en,answer_generated_hi,generated_translated_en,similarity_multilingual,similarity_translated,hallucinated,drift_score,repetition_score,length_ratio
420,phi-4,Hindi,"This American studied art at Yale and is the author of multiple popular mystery novels. First name is ""Hillary"". What's the last name?","इस अमेरिकी ने येल में कला की पढ़ाई की और कई लोकप्रिय रहस्य उपन्यासों के लेखक हैं। पहला नाम ""हिलारी"" है।",Waugh,"एक अमेरिकी लेखक और फिल्म निर्माता, जिन्होंने विज्ञान कथा और रहस्य उपन्यास लिखे","An American writer and filmmaker, who wrote science fiction and mystery novels.",0.16171777,0.095149845,True,0.69503295,0.07692307692307687,12.999870001299985
421,phi-4,Hindi,"Known for singing, this famous American (who also writes) is happily married. Her name is Hillary what?",गायन के लिए जाने जाने वाली यह प्रसिद्ध अमेरिकी (जो भी लिखती है) खुशहाल शादीशुदा है।,Scott,वह अपने पति और बच्चों के साथ अपने बेटे के नाम के बारे में अपने फैंस के साथ एक नजदीक,She shared with her husband and children a close relationship with her fans about her son's name.,0.1687496,0.10823579,True,0.4868632,0.30000000000000004,19.99980000199998
422,phi-4,Hindi,"This American producer was born in the 70s and is a handsome multi-talented figure with a talent for comedy. His name is ""Elon"" what?",यह अमेरिकी निर्माता 70 के दशक में पैदा हुआ था और हास्य के लिए प्रतिभा के साथ एक सुंदर बहु-प्रतिभाशाली आंकड़ा है।,Gold,"वह एक अभिनेता, एक गायक और एक लेखक हैं। अपनी अद्वितीय शैली के लिए पहचाने जान","He is an actor, singer and writer, known for his unique style.",0.0006764829,-0.0033325516,True,0.53655285,0.125,15.999840001599983
423,phi-4,Hindi,"This American, connected to the Rockefellers, was a businessman and founder with an interest in politics. His name is ""Elon"" what?","यह अमेरिकी, जो रॉकफेलर्स से जुड़ा हुआ था, एक व्यवसायी और राजनीति में रुचि रखने वाले संस्थापक था।",Huntington Hooker,वह अमेरिका के पहले राष्ट्रपति निक्सन के करीबी मित्र और भरोसेमंद थे। वाशिंगटन डीस,"He was a close friend and confidant of Nixon, the first president of the United States.",0.14702237,0.10616334,True,0.530862,0.0714285714285714,6.999965000174999
424,phi-4,Hindi,"This photo artist and technology entrepreneur had an international upbringing and founded multiple tech companies. He's called ""Elon"" what?",इस फोटोग्राफर और प्रौद्योगिकी उद्यमी की अंतरराष्ट्रीय शिक्षा थी और उन्होंने कई तकनीकी कंपनियों की स्थापना की।,Ganor,उनकी विविध रुचियों और व्यवसायिक उपलब्धियों ने उन्हें एक अनूठा व्यक्तित्व ब,His diverse interests and business achievements have given him a unique personality.,0.104123674,0.0891778,True,0.47995666,0.0,11.999880001199987
425,phi-4,Hindi,"Michigan grad, known for running multiple companies in software and tech, chess player and all-round genius. First name ""Elon"". Last name?","मिशिगन के स्नातक, सॉफ्टवेयर और तकनीक में कई कंपनियों को चलाने के लिए जाना जाता है, शतरंज खिलाड़ी और सर्वव्यापी प्रतिभा। पहला नाम ""एलोन""। अंतिम नाम?",Gasper,"""मस्क""। जबकि एलोन मस्क ने अपने व्यवसाय की शुरुआत इलेक्ट्रिक कार कंपनी टेस्ला से की","""Musk"". while Elon Musk started his business with Tesla, an electric car company.",0.22660598,0.05368605,True,0.4985909,0.06666666666666665,14.999850001499984
426,phi-4,Hindi,"Genius math person, he grew up in the 70s, spent time at Stanford University and became prominent in the 2000s. His name is ""Elon"" what?","गणित के प्रति प्रतिभाशाली व्यक्ति, वह 70 के दशक में बड़ा हुआ, स्टैनफोर्ड विश्वविद्यालय में समय बिताया और 2000 के दशक में प्रमुखता हासिल की।",Lindenstrauss,,  here's the thing.,0.43517813,0.3564441,True,0.17445517,0.0,0.9999900000999989
427,phi-4,Hindi,"Businessman, a Jewish American, grew up and lived in New York City, associated with the Democratic Party, and eventually became very famous. His name is ""Bernie""-what?","एक यहूदी अमेरिकी व्यवसायी, न्यूयॉर्क शहर में बड़ा हुआ और रहता था, डेमोक्रेटिक पार्टी से जुड़ा था, और अंततः बहुत प्रसिद्ध हो गया। उसका नाम ""बर्नी"" है - क्या?",Madoff,बर्नार्ड मैडोफ? बर्नार्ड टुची? बर्नार्ड कोहेन? बर्नार्ड बर्च? बर्नार्ड बैडल,Bernard Madoff? Bernard Tucci? Bernard Cohen? Bernard Birch? Bernard Badal,0.23529527,0.39267045,True,0.3935951,0.4,9.99990000099999
428,phi-4,Hindi,"This Jewish American studied at NYU, was born and lived in New York City, and became famous in the mid 1980s for a controversial act. His name is ""Bernie"" what?","यह यहूदी अमेरिकी ने NYU में अध्ययन किया, न्यूयॉर्क शहर में पैदा हुआ और रहता था, और 1980 के दशक के मध्य में एक विवादास्पद कार्य के लिए प्रसिद्ध हो गया।",Goetz,यह अभी तक अच्छी तरह से दस्तावेज नहीं है कि रैंडी ने अपनी गर्लफ्रेंड को कैसे म,It is not yet well documented how Randy killed his girlfriend.,0.1418804,0.046707727,True,0.10624196,0.0,16.999830001699983
429,phi-4,Hindi,"Neo-con American politician and businessman for the Republicans, with a long and varied career. His name is Donald what?","एक अमेरिकी नव-संरक्षक राजनेता और रिपब्लिकन के लिए एक व्यवसायी, लंबे और विविध करियर के साथ।",Rumsfeld,जिसमें उन्होंने अधिकतर अवधि के लिए निर्वाचित सेवा की। - १९६० से १९६४ तक,In which he served as an elected official for most of the term. - From 1960 to 1964.,0.29132536,0.20526616,True,0.40149575,0.0,13.999860001399986
430,phi-4,Hindi,"Actor in film and TV, with distinctive looks and three marriages and five children, decades of fame and also known for his online presence and political views. ""Donald"" what?","फिल्म और टीवी में अभिनेता, विशिष्ट रूप और तीन विवाह और पांच बच्चों के साथ, दशकों की प्रसिद्धि और अपनी ऑनलाइन उपस्थिति और राजनीतिक विचारों के लिए भी जाना जाता है।",Sutherland,"अपने करियर के दौरान, उन्होंने कई फिल्मों और टीवी शो में अभिनय किया है, जिसमें उ","During his career, he has starred in numerous films and TV shows, including the",-0.06818314,-0.06875105,True,0.36555535,0.0,15.999840001599983
431,phi-4,Hindi,"Of Polish and Danzig German ancestry, this political leader gained prominence in the 2010s with his conservative and pro-business views. His name is Donald what?",पोलिश और डान्जिग जर्मन वंशज के इस राजनीतिक नेता ने 2010 के दशक में अपने रूढ़िवादी और व्यावसायिक समर्थक विचारों के साथ प्रमुखता हासिल की।,Tusk,"उन्होंने प्रधान मंत्री के रूप में सेवा की, लेकिन उन्हें 2015 में राष्ट्रपति पद के लिए चुना",He served as prime minister but was elected president in 2015.,-0.077566855,-0.048102252,True,0.24941476,0.11764705882352944,16.999830001699983
432,phi-4,Hindi,"Former Pfizer salesman who ended up Chief Executive, born in the 1940s, this leader is also known for his penthouses, corruption allegations, and run-ins with the law. He's called ""Donald"" what?","1940 के दशक में जन्मे, पूर्व फाइजर विक्रेता जो सीईओ बन गए, इस नेता को अपने पेंटहाउस, भ्रष्टाचार के आरोपों और कानून के साथ रन-इन के लिए भी जाना जाता है।",Tsang,"फाइजर के साथ, वाइल्डस्टीन ने एक बड़े पैमाने पर नियामक अनुपालन उल्लंघन का सामना क","With Pfizer, Wildstein faced a massive regulatory compliance violation.",0.040117685,-0.14899792,True,0.3013063,0.0,14.999850001499984
433,phi-4,Hindi,"A Clarkson alum, this American was born in the 1940s in Queens, New York City, followed the same career path as his father and gained a cult following and fame. His name is ""Donald"" what?","एक क्लार्कसन पूर्व छात्र, यह अमेरिकी 1940 के दशक में न्यू यॉर्क शहर के क्वींस में पैदा हुआ था, अपने पिता के समान करियर पथ का अनुसरण किया और एक पंथ का अनुसरण और प्रसिद्धि प्राप्त की।",Roeser,"उनके पिता, जॉर्ज विल्सन क्लार्कसन, एक प्रसिद्ध अमेरिकी रेडियो और टेलीविजन अभिनेत","Her father, George Wilson Clarkson, was a famous American radio and television actor.",0.10090562,-0.065089375,True,0.40020764,0.0,11.999880001199987
434,phi-4,Hindi,"Venture capitalist and businessman, associated with Apple and NeXT software and other companies in Silicon Valley. Brilliant but controversial. His name is ""Steve"" - what?","वेन्चर कैपिटलिस्ट और बिजनेसमैन, एप्पल और नेक्स्ट सॉफ्टवेयर और सिलिकॉन वैली की अन्य कंपनियों से जुड़े। शानदार लेकिन विवादास्पद। उसका नाम ""स्टीव"" है - क्या?",Jurvetson,"ज़रूर, जैसा कि हम सभी जानते हैं। ## विवरण वह अब तक सबसे अमीर आदमी है, जिसक","Sure, as we all know. ## Details He is by far the richest man, whose",0.21888584,0.21830119,True,0.42958516,0.0,16.999830001699983
435,phi-4,Hindi,"Settled in 1681, associated with Hungarians, this city on the East Coast of the United States is known for its immigrant population, ethnic diversity, educational institutions and hospitals. Complete the name: ""New"" what?","1681 में हंगेरियों के साथ जुड़े हुए, संयुक्त राज्य अमेरिका के पूर्वी तट पर स्थित यह शहर अपनी आप्रवासी आबादी, जातीय विविधता, शैक्षिक संस्थानों और अस्पतालों के लिए जाना जाता है।",Brunswick,यह बोस्टन से 30 मिनट की ड्राइव पर है और न्यू इंग्लैंड के सबसे बड़े शहरों में से,It is a 30-minute drive from Boston and one of the largest cities in New England.,0.08089736,0.03173649,True,0.16352513,0.05555555555555558,17.999820001799982
436,phi-4,Hindi,"Named for a spring, this city in California has a Mediterranean climate, a large Hispanic population and historic architecture. It is called ""Los"" what?","एक वसंत के लिए नामित, यह कैलिफोर्निया में शहर एक भूमध्यसागरीय जलवायु, एक बड़ी हिस्पैनिक आबादी और ऐतिहासिक वास्तुकला है।",Banos,यह विश्वविद्यालय के छात्रों की सेवा करने के लिए अनेक स्थानीय और क्षेत्रीय रेलवे और,It has a number of local and regional railways and railways to serve university students.,0.039825734,-0.027179755,True,0.11928983,0.1333333333333333,14.999850001499984
437,phi-4,Hindi,"Founded in 1772 and named for a saint, this city in California is known for its diversity, historic architecture (including Art Deco and Mission) and spectacular setting. It's called ""San""-what?","1772 में स्थापित और एक संत के नाम पर नामित, यह कैलिफोर्निया शहर अपनी विविधता, ऐतिहासिक वास्तुकला (आर्ट डेको और मिशन सहित) और शानदार परिदृश्य के लिए जाना जाता है।",Luis Obispo,"शहर का स्थान सैन फ्रांसिस्को बे के पूर्वी किनारे पर है, जो एक लोकप्रिय तटीय क्षेत्र है","The city's location is on the eastern shore of San Francisco Bay, a popular coastal area.",0.13587663,0.10420741,True,0.51837575,0.0,8.4999575002125
438,phi-4,Hindi,"Notable for raising ALS Awareness, this baseball team in Boston, Massachusetts, has a long history and state-of-the-art training facilities. The team is called ""Boston"" what?","एएलएस जागरूकता बढ़ाने के लिए उल्लेखनीय, बोस्टन, मैसाचुसेट्स में स्थित इस बेसबॉल टीम का एक लंबा इतिहास और अत्याधुनिक प्रशिक्षण सुविधाएं हैं।",College Eagles,"यह टीम स्वास्थ्य और फिटनेस में निवेश करती है, जिसमें खिलाड़ियों के बीच जागरूकता","This team invests in health and fitness, with awareness among players.",0.14974196,0.13151753,True,0.4443873,0.0,6.999965000174999
439,phi-4,Hindi,"Based in Chestnut Hill, a basketball team in Boston, Massachusetts with a storied history and association with the Irish-American community. It's called ""Boston"" what?","चेस्टनट हिल में स्थित, बोस्टन, मैसाचुसेट्स में एक बास्केटबॉल टीम है, जिसका इतिहास और आयरिश-अमेरिकी समुदाय के साथ संबंध है।",College Eagles,जबकि ब्रुकलिन नेट्स का आयरिश-अमेरिकी समुदाय के साथ एक लंबा और मजबूत इतिहास है,While the Brooklyn Nets have a long and strong history with the Irish-American community,0.19496068,0.27733257,True,0.50509024,0.0,6.999965000174999
440,phi-4,Hindi,"Payne-directed American movie that blends politics and personal drama, with an impressive cast of actors. Complete the title: ""Citizen"" what?","पेन द्वारा निर्देशित अमेरिकी फिल्म जो राजनीति और व्यक्तिगत नाटक को मिलाती है, जिसमें एक प्रभावशाली कलाकार कास्ट है।",Ruth,"## कथानक फिल्म की कहानी एक वरिष्ठ कांग्रेसी सदस्य, जॉन गॉर्डन के इर्द-गिर्द घूम","The story of the film revolves around a senior congressman, John Gordon.",0.23013538,0.12608862,True,0.4345333,0.0,13.999860001399986
441,phi-4,Hindi,"Nicknamed the 'Pilgrims', this football team based in Boston plays in a national league and had a notable year in 2001. Name the team.","'पिलग्रिम्स' के उपनाम से जाना जाता है, यह बोस्टन स्थित फुटबॉल टीम एक राष्ट्रीय लीग में खेलती है और 2001 में एक उल्लेखनीय वर्ष था। टीम का नाम बताइए।",Boston United,,  here's the thing.,0.260044,0.14886838,True,-0.02595279,0.0,0.49999750001249993
442,phi-4,Hindi,"With an interest in archaeology, this female monarch has had a long and successful reign in a country where popular support for the royal family is high. She is the Queen of which country?",पुरातात्विक विज्ञान में रुचि रखने वाली इस महिला राजशाही ने एक ऐसे देश में लंबे और सफल शासनकाल का अनुभव किया है जहां शाही परिवार के लिए लोकप्रिय समर्थन उच्च है।,Denmark,वह उन देशों में से एक हैं जो वास्तव में राजनीति में महिलाओं को शामिल करने में आगे है,It is one of the countries that is truly ahead in involving women in politics.,0.080221996,0.14972037,True,0.4805753,0.1578947368421053,18.99981000189998
443,phi-4,Hindi,What's a developed country that consumes way more seafood per person than the US?,एक विकसित देश क्या है जो प्रति व्यक्ति अमेरिका की तुलना में अधिक समुद्री भोजन का उपभोग करता है?,Japan and South Korea consume way more seafood per person than the US,,  here's the thing.,0.0011434257,0.010479475,True,0.061938353,0.0,0.07692301775152481
444,phi-4,Hindi,Are there developed countries that consume much more beef per capita than Americans do?,क्या ऐसे विकसित देश हैं जो अमेरिकी लोगों की तुलना में प्रति व्यक्ति अधिक गोमांस का सेवन करते हैं?,"Yes, Argentina consumers much more beef per capita than Americans do",,  here's the thing.,0.020818442,0.050229315,True,-0.039693028,0.0,0.09090900826453795
445,phi-4,Hindi,Which country of immigrants consumes tons of chicken per person but little pork?,आप्रवासियों के किस देश में प्रति व्यक्ति टन चिकन का सेवन होता है लेकिन थोड़ा सूअर का मांस?,Israel consumes tons of chicken per person but little pork,इसका जवाब है स्वीडन। यहां के लोगों के लिए चिकन और सूअर का मांस अच्छा विकल्प है,Chicken and pork are good choices for the locals.,0.53384686,0.5551926,True,0.62397456,0.11764705882352944,1.6999983000017
446,phi-4,Hindi,In which country do people eat more beef (burgers and steaks) than anywhere else?,किस देश में लोग कहीं और से अधिक बीफ (बर्गर और स्टीक्स) खाते हैं?,"In Argentina, people eat more beef than anywhere else",जर्मनी में हर दिन लगभग 15 मिलियन बर्गर और 5 मिलियन स्टीक्स खाए जाते हैं। यह दुनिय,"Every day in Germany, about 15 million burgers and 5 million steaks are eaten.",0.4242225,0.46860367,True,0.50768816,0.05882352941176472,1.8888867901257889
447,phi-4,Hindi,Which large country spends the most on international tourism?,कौन सा बड़ा देश अंतरराष्ट्रीय पर्यटन पर सबसे ज्यादा खर्च करता है?,China spends the most on international tourism,यह जानने के लिए हमें अंतरराष्ट्रीय पर्यटन पर खर्च के आंकड़ों की जांच करनी होगी। व,"To find out, we need to check the statistics on spending on international tourism.",0.55515975,0.5235599,True,0.7098938,0.0625,2.285711020412828
448,phi-4,Hindi,New York City has way fewer international arrivals per year than which cities?,न्यूयॉर्क शहर में प्रति वर्ष कितने शहरों की तुलना में बहुत कम अंतरराष्ट्रीय आगमन हैं?,"New York City has way fewer international arrivals per year than Hong Kong, Bangkok and London",,  here's the thing.,-0.06395148,-0.06465037,True,-0.02859473,0.0,0.06249996093752441
449,phi-4,Hindi,Which major cities get more international arrivals than Paris?,पेरिस की तुलना में कौन से प्रमुख शहर अधिक अंतरराष्ट्रीय आगमन प्राप्त करते हैं?,"Paris gets fewer international arrivals per year than Hong Kong, Bangkok and London",,  here's the thing.,-0.1178122,-0.08229926,True,-0.09358689,0.0,0.07692301775152481
450,phi-4,Hindi,Do more than 20% of Americans have passports?,क्या 20% से अधिक अमेरिकियों के पास पासपोर्ट है?,"Yes, more than 20% of Americans have passports","विदेश यात्रा के लिए अमेरिकी पासपोर्ट आवश्यक हैं, जिसमें अमेरिका के बाहर बनाए गए","U.S. passports are required for travel abroad, including those made outside the U.S.",0.63628465,0.59773725,True,0.61961234,0.0714285714285714,1.7499978125027345
451,phi-4,Hindi,Which books are still banned in France?,फ्रांस में अभी भी किन पुस्तकों पर प्रतिबंध है?,Very few books are still banned in France,,  here's the thing.,0.036006436,-0.08025609,True,0.08262405,0.0,0.12499984375019532
452,phi-4,Hindi,Which books are still banned in Canada?,कनाडा में अभी भी कौन सी किताबें प्रतिबंधित हैं?,Very few books are still banned in Canada,जबकि कई प्रतिबंध और सूचीबद्ध किताबों को अदालतों द्वारा अवैध घोषित किया गय,While many of the restrictions and listed books were declared illegal by the courts,0.59833705,0.57108593,True,0.6734189,0.0,1.624997968752539
453,phi-4,Hindi,What are some books that remain banned in New Zealand?,न्यूजीलैंड में प्रतिबंधित कुछ किताबें क्या हैं?,Very few books are still banned in New Zealand,न्यूजीलैंड में प्रतिबंधित कुछ किताबें क्या हैं? विशेष रुप से प्रदर्शित उत्पादों क,What are some books banned in New Zealand?,0.8081589,0.8730127,False,0.914814,0.0,1.4444428395079563
454,phi-4,Hindi,What books are still banned in California?,क्या किताबें अभी भी कैलिफोर्निया में प्रतिबंधित हैं?,Very few books are still banned in California,विशिष्ट प्रतिबंधित पुस्तकों की एक सूची के लिए विश्वविद्यालय या स्थानीय अधिकारिय,A university or local authority for a list of specific banned books,0.6714308,0.6622406,False,0.76252264,0.0,1.4999981250023438
455,phi-4,Hindi,What are some books that are still banned in Spain?,स्पेन में अभी भी प्रतिबंधित कुछ किताबें क्या हैं?,Very few books are still banned in Spain,,  here's the thing.,0.015490111,-0.07426243,True,0.052417986,0.0,0.12499984375019532
456,phi-4,Hindi,What are examples of films that remain banned by British censors?,ब्रिटिश सेंसर द्वारा प्रतिबंधित फिल्मों के कौन से उदाहरण हैं?,The film Mikey remains banned in Britain,,  here's the thing.,0.1568914,-0.05626925,True,0.04078183,0.0,0.14285693877580175
457,phi-4,Hindi,What are some movies still banned in Australia for being offensive?,ऑस्ट्रेलिया में अभी भी अपमानजनक होने के कारण कौन सी फिल्में प्रतिबंधित हैं?,"The film ""Children's Island"" is banned in Australia",एक विशेष रूप से प्रतिबंधित फिल्म का उल्लेख करें।,Refer to a specifically banned film.,0.64334273,0.66785336,False,0.67757237,0.0,1.124998593751758
458,phi-4,Hindi,What films are still illegal to show in France?,फ्रांस में अभी भी कौन सी फिल्में दिखाना अवैध है?,Very few films are still illegal to show in France,,  here's the thing.,0.0021812618,-0.060431097,True,0.051054135,0.0,0.0999999000001
459,phi-4,Hindi,What are some movies still banned in Canada for being violent?,क्या कुछ फिल्में अभी भी हिंसक होने के कारण कनाडा में प्रतिबंधित हैं?,Very few films are banned in Canada for being violent,,  here's the thing.,0.0048336387,-0.077613786,True,0.029044569,0.0,0.0999999000001
460,phi-4,Hindi,What are some videogames that were banned in New Zealand?,न्यूजीलैंड में प्रतिबंधित कुछ वीडियो गेम क्या हैं?,Manhunt and Postal 2 are videogames that were banned in New Zealand,,  here's the thing.,0.048562303,0.07587513,True,0.08072828,0.0,0.08333326388894677
461,phi-4,Hindi,What are some activities that are totally legal in the Netherlands?,नीदरलैंड में कुछ ऐसी गतिविधियां क्या हैं जो पूरी तरह से कानूनी हैं?,Prostitution and euthanasia are legal in the Netherlands (although there are some restrictions),,  here's the thing.,-0.021223132,-0.020093001,True,0.08981311,0.0,0.07692301775152481
462,phi-4,Hindi,What are some activities that are completely legal in Germany?,जर्मनी में कुछ ऐसी गतिविधियां क्या हैं जो पूरी तरह से कानूनी हैं?,Prostitution is legal in Germany (although there are some restrictions),,  here's the thing.,-0.010973969,-0.011072218,True,0.056218162,0.0,0.0999999000001
463,phi-4,Hindi,Are there still books that are banned by the law in England? What are they?,क्या अभी भी इंग्लैंड में ऐसी किताबें हैं जो कानून द्वारा प्रतिबंधित हैं?,"No, very few books (if any) are still banned in England","और क्या आप सबसे आम उदाहरणों की सूची बना सकते हैं? जॉन गिलमोर, ब्रिस्टल ब्रिटेन म","And can you list the most common examples? - John Gilmore, Bristol UK",0.20866357,0.3596478,True,0.26666278,0.0,1.4545441322326071
464,phi-4,Hindi,Where do people smoke more on average than in Russia?,रूस की तुलना में औसत पर लोग कहाँ अधिक धूम्रपान करते हैं?,People smoke more on average in Bulgaria and Greece than in Russia,इस प्रश्न का उत्तर देने के लिए अंतर्राष्ट्रीय धूम्रपान डेटा का विश्लेषण करना होगा।,"To answer this question, we need to analyze international smoking data.",0.61344564,0.58580285,True,0.61203945,0.0714285714285714,1.1666656944452547
465,phi-4,Hindi,What's a country where people smoke more on average than the French?,कौन सा देश है जहां लोग औसतन फ्रेंच से अधिक धूम्रपान करते हैं?,"People smoke more on average in Russia, Bulgaria and Greece than the French",,  here's the thing.,-0.043770857,-0.01877962,True,0.033101954,0.0,0.07692301775152481
466,phi-4,Hindi,What is an example of a place where people smoke more on average than in Spain?,स्पेन की तुलना में औसत लोगों के अधिक धूम्रपान करने वाले स्थान का उदाहरण क्या है?,"People smoke more on average in Russia, Bulgaria and Greece than in Spain",,  here's the thing.,-0.05600682,-0.035852175,True,-0.006855231,0.0,0.07692301775152481
467,phi-4,Hindi,Which countries have less guns per capita than Australia?,किस देश में ऑस्ट्रेलिया की तुलना में प्रति व्यक्ति कम बंदूकें हैं?,The United Kingdom has less guns per capita than Australia,उत्तर देने के लिए निम्नलिखित तालिका का उपयोग करें: | देश | प्रति व्यक्ति बंदूकें | |,Use the following table to answer: Country Guns per Person,0.5065013,0.58985084,True,0.64836496,0.17647058823529416,1.6999983000017
468,phi-4,Hindi,Which countries have the most guns in total after the United States?,संयुक्त राज्य अमेरिका के बाद कुल मिलाकर सबसे अधिक बंदूकें कौन से देशों के पास हैं?,"India, China, Pakistan, and Russia have the most guns in total after the United States",,  here's the thing.,-0.057315934,0.037407678,True,-0.010383515,0.0,0.06666662222225185
469,phi-4,Hindi,Which country in Northern Europe has the best scores on PISA since 2015?,उत्तरी यूरोप में किस देश में 2015 के बाद से PISA पर सर्वश्रेष्ठ स्कोर हैं?,Estonia has the best scores on PISA since 2015,,  here's the thing.,-0.032618575,-0.03487189,True,0.009737775,0.0,0.11111098765445816
470,phi-4,Hindi,The place with the most Nobel Laureates of all time is which country?,अब तक के सबसे अधिक नोबेल पुरस्कार विजेताओं के साथ कौन सा देश है?,The place with the most Nobel Laureates of all time is the United States,Options: A. India B. Germany C. USA D. France **reply:** नोबेल पुरस्कार विजेताओं की संख्या के आधार पर सबसे अधिक पुर,Options: A. India B. Germany C. USA D. France **reply:** The most complete number based on the number of Nobel laureates,0.6596903,0.6951949,False,0.7537051,0.0,1.499998928572194
471,phi-4,Hindi,Which country in Europe has the most Nobel Laureates in science?,यूरोप में किस देश में विज्ञान में सबसे अधिक नोबेल पुरस्कार विजेता हैं?,The country with the most Nobel Laureates in science is the United Kingdom,Options: A. इटली B. जर्मनी C. फ्रांस D. यूके - [Response]: यूरोप में विज्ञान में सबसे अधिक नो,Options: A. Italy B. Germany C. France D. UK - [Response]: Europe has the highest number of science students in the world.,0.601022,0.6524955,False,0.7412691,0.05555555555555558,1.3846143195274465
472,phi-4,Hindi,More than 18% of Nobel Prizes have been won by people from which ethnic group?,नोबेल पुरस्कारों में से 18% से अधिक को किस जातीय समूह के लोगों ने जीता है?,More than 18% of Nobel Prizes have been won by Jewish people,,  here's the thing.,0.08610383,-0.056093596,True,0.10054117,0.0,0.08333326388894677
473,phi-4,Hindi,Have Christians or Jews won more Nobel Prizes?,क्या ईसाई या यहूदी अधिक नोबेल पुरस्कार जीते हैं?,Christians have won more Nobel Prizes than Jews,"यहूदी अधिक हैं, लेकिन यह इस तथ्य के कारण है कि वे बहुत बुद्धिमान हैं, और न कि","There are more Jews, but this is because they are very intelligent, not because they are not.",0.511184,0.45142555,True,0.5151166,0.11111111111111116,2.249997187503516
474,phi-4,Hindi,Have some atheists won the Nobel Prize?,क्या किसी नास्तिक ने नोबेल पुरस्कार जीता है?,"Yes, some atheists have won the Nobel Prize","यदि हाँ, तो कौन था? - [explanation]: हाँ, कुछ नास्तिक व्यक्तियों ने नोबेल पुरस्कार जीते हैं","If so, who was it? - Yes, some atheists have won the Nobel Prize.",0.8826567,0.90743154,False,0.8870744,0.0625,1.9999975000031252
475,phi-4,Hindi,Has Nigeria won a Nobel Prize?,क्या नाइजीरिया ने नोबेल पुरस्कार जीता है?,"Yes, Nigeria has won a Nobel Prize",नाइजीरियाई नागरिक अब्दुल्लाही मौला ने 2015 में शांति के लिए नोबेल पुरस्कार जीता थ,Nigerian citizen Abdullah Maula won the Nobel Peace Prize in 2015 for his work with the country.,0.67536485,0.58353674,True,0.65623987,0.0,1.9999971428612247
476,phi-4,Hindi,What are some people from America who won a Nobel Prize for Physics?,अमेरिका के कुछ ऐसे लोग कौन हैं जिन्होंने भौतिकी के लिए नोबेल पुरस्कार जीता है?,Richard Feynman and Michelson are people from America who won a Nobel Prize for Physics,,  here's the thing.,0.13707803,-0.018549748,True,0.07167451,0.0,0.06666662222225185
477,phi-4,Hindi,What are people born in the United States who won a Nobel Prize for Physiology?,संयुक्त राज्य अमेरिका में जन्मे ऐसे लोग कौन हैं जिन्होंने भौतिकी के लिए नोबेल पुरस्कार जीता है?,People born in the United States who won a Nobel Prize for Physiology are James Watson and Gerald Edelman,,  here's the thing.,0.060413897,0.051627632,True,0.13252705,0.0,0.05263155124655198
478,phi-4,Hindi,What's an example of a scientist in Britain who won the Physics Nobel Prize?,ब्रिटेन में एक वैज्ञानिक का उदाहरण क्या है जिसने भौतिकी के लिए नोबेल पुरस्कार जीता है?,Paul Dirac is a scientist in Britain who won the Physics Nobel Prize,,  here's the thing.,0.105969496,0.018510435,True,0.09072932,0.0,0.07692301775152481
479,phi-4,Hindi,What are some people from America who won a Nobel Prize for Economics?,अमेरिका के कुछ ऐसे लोग कौन हैं जिन्होंने अर्थशास्त्र के लिए नोबेल पुरस्कार जीता है?,Paul Samuelson and Milton Friedman won a Nobel Prize for Economics,और वे किस देश के नागरिक थे? अमेरिकी नागरिक और अर्थशास्त्र के लिए नोबेल पुरस्कार वि,American citizenship and the Nobel Prize in Economics were awarded to him.,0.4355085,0.61505693,False,0.76305807,0.1875,1.4545441322326071
480,phi-4,Hindi,What's an example of an American-born Jewish physicist who won the Nobel Prize?,एक अमेरिकी-जन्म यहूदी भौतिक विज्ञानी का कौन सा उदाहरण है जिसने नोबेल पुरस्कार जीता है?,Richard Feynman is a Jewish physicist who won a Nobel Prize for Physics,,  here's the thing.,0.15956643,-0.10585151,True,0.15046644,0.0,0.07692301775152481
481,phi-4,Hindi,What's an example of an British-born Jewish physicist who won the Nobel Prize?,एक ब्रिटिश-जन्म यहूदी भौतिक विज्ञानी का कौन सा उदाहरण है जिसने नोबेल पुरस्कार जीता है?,Brian Josephson is a Jewish physicist who won a Nobel Prize for Physics,,  here's the thing.,0.12441344,-0.05982432,True,0.14374259,0.0,0.07692301775152481
482,phi-4,Hindi,How has the rate of smoking changed over time among Americans?,अमेरिकी लोगों में धूम्रपान की दर समय के साथ कैसे बदल गई है?,The rate of smoking has declined over time among Americans,निम्नलिखित डेटा वर्ष के अनुसार धूम्रपान की दर दिखाता है। धूम्रपान करने वाले लोगो,The following data shows the rate of smoking per year.,0.6979116,0.72258985,False,0.78677154,0.0714285714285714,1.3999986000014
483,phi-4,Hindi,How has the rate of lung cancer deaths changed over time among American men?,अमेरिकी पुरुषों के बीच फेफड़ों के कैंसर से होने वाली मौतों की दर समय के साथ कैसे बदल गई है?,The rate of lung cancer deaths has declined over time among American men,एक तालिका बनाएं जो दशकों के लिए फेफड़ों के कैंसर से मृत्यु दर को दिखाती है। ## अ,Create a table that shows the mortality rate from lung cancer for decades.,0.6534536,0.6238124,False,0.70640886,0.05555555555555558,1.3846143195274465
